levels,algs,ratios,variable,times
18,zfp,1.95,FLNSC,87
18,zfp,1.95,FLNSC,88
18,zfp,1.95,FLNSC,89
18,zfp,1.95,FLNSC,90
18,zfp,1.95,FLNSC,91
18,zfp,1.95,FLNSC,92
18,zfp,1.95,FLNSC,93
18,zfp,1.95,FLNSC,94
18,zfp,1.95,FLNSC,95
18,zfp,1.95,FLNSC,96
18,zfp,1.95,FLNSC,97
18,zfp,1.95,FLNSC,98
18,zfp,1.95,FLNSC,99
18,zfp,1.95,FLNSC,100
18,zfp,1.95,FLNSC,101
18,zfp,1.95,FLNSC,102
18,zfp,1.95,FLNSC,103
18,zfp,1.95,FLNSC,104
18,zfp,1.95,FLNSC,105
18,zfp,1.95,FLNSC,106
18,zfp,1.95,FLNSC,107
18,zfp,1.95,FLNSC,108
18,zfp,1.95,FLNSC,109
18,zfp,1.95,FLNSC,110
18,zfp,1.95,FLNSC,111
18,zfp,1.95,FLNSC,112
18,zfp,1.95,FLNSC,113
18,zfp,1.95,FLNSC,114
18,zfp,1.95,FLNSC,115
18,zfp,1.95,FLNSC,116
18,zfp,1.95,FLNSC,117
18,zfp,1.95,FLNSC,118
18,zfp,1.95,FLNSC,119
18,zfp,1.95,FLNSC,120
18,zfp,1.95,FLNSC,121
18,zfp,1.95,FLNSC,122
18,zfp,1.95,FLNSC,123
18,zfp,1.95,FLNSC,124
18,zfp,1.95,FLNSC,125
18,zfp,1.95,FLNSC,126
18,zfp,1.95,FLNSC,127
18,zfp,1.95,FLNSC,128
18,zfp,1.95,FLNSC,129
18,zfp,1.95,FLNSC,130
18,zfp,1.95,FLNSC,131
18,zfp,1.95,FLNSC,132
18,zfp,1.95,FLNSC,133
18,zfp,1.95,FLNSC,134
18,zfp,1.95,FLNSC,135
18,zfp,1.95,FLNSC,136
18,zfp,1.95,FLNSC,137
18,zfp,1.95,FLNSC,138
18,zfp,1.95,FLNSC,139
18,zfp,1.95,FLNSC,140
18,zfp,1.95,FLNSC,141
18,zfp,1.95,FLNSC,142
18,zfp,1.95,FLNSC,143
18,zfp,1.95,FLNSC,144
18,zfp,1.95,FLNSC,145
18,zfp,1.95,FLNSC,146
18,zfp,1.95,FLNSC,147
18,zfp,1.95,FLNSC,148
18,zfp,1.95,FLNSC,149
18,zfp,1.95,FLNSC,150
18,zfp,1.95,FLNSC,151
18,zfp,1.95,FLNSC,152
18,zfp,1.95,FLNSC,153
18,zfp,1.95,FLNSC,154
18,zfp,1.95,FLNSC,155
18,zfp,1.95,FLNSC,156
18,zfp,1.95,FLNSC,157
18,zfp,1.95,FLNSC,158
18,zfp,1.95,FLNSC,159
18,zfp,1.95,FLNSC,160
18,zfp,1.95,FLNSC,161
18,zfp,1.95,FLNSC,162
18,zfp,1.95,FLNSC,163
18,zfp,1.95,FLNSC,164
18,zfp,1.95,FLNSC,165
18,zfp,1.95,FLNSC,166
18,zfp,1.95,FLNSC,167
18,zfp,1.95,FLNSC,168
18,zfp,1.95,FLNSC,169
18,zfp,1.95,FLNSC,170
18,zfp,1.95,FLNSC,171
18,zfp,1.95,FLNSC,172
18,zfp,1.95,FLNSC,173
18,zfp,1.95,FLNSC,174
18,zfp,1.95,FLNSC,175
18,zfp,1.95,FLNSC,176
18,zfp,1.95,FLNSC,177
18,zfp,1.95,FLNSC,178
18,zfp,1.95,FLNSC,179
18,zfp,1.95,FLNSC,180
18,zfp,1.95,FLNSC,181
18,zfp,1.95,FLNSC,182
18,zfp,1.95,FLNSC,183
18,zfp,1.95,FLNSC,184
18,zfp,1.95,FLNSC,185
18,zfp,1.95,FLNSC,186
18,zfp,1.95,FLNSC,187
18,zfp,1.95,FLNSC,188
18,zfp,1.95,FLNSC,189
18,zfp,1.95,FLNSC,190
18,zfp,1.95,FLNSC,191
18,zfp,1.95,FLNSC,192
18,zfp,1.95,FLNSC,193
18,zfp,1.95,FLNSC,194
18,zfp,1.95,FLNSC,195
18,zfp,1.95,FLNSC,196
18,zfp,1.95,FLNSC,197
18,zfp,1.95,FLNSC,198
18,zfp,1.95,FLNSC,199
18,zfp,1.95,FLNSC,200
18,zfp,1.95,FLNSC,201
18,zfp,1.95,FLNSC,202
18,zfp,1.95,FLNSC,203
18,zfp,1.95,FLNSC,204
18,zfp,1.95,FLNSC,205
18,zfp,1.95,FLNSC,206
18,zfp,1.95,FLNSC,207
18,zfp,1.95,FLNSC,208
18,zfp,1.95,FLNSC,209
18,zfp,1.95,FLNSC,210
18,zfp,1.95,FLNSC,211
18,zfp,1.95,FLNSC,212
18,zfp,1.95,FLNSC,213
18,zfp,1.95,FLNSC,214
18,zfp,1.95,FLNSC,215
18,zfp,1.95,FLNSC,216
18,zfp,1.95,FLNSC,217
18,zfp,1.95,FLNSC,218
18,zfp,1.95,FLNSC,219
18,zfp,1.95,FLNSC,220
18,zfp,1.95,FLNSC,221
18,zfp,1.95,FLNSC,222
18,zfp,1.95,FLNSC,223
18,zfp,1.95,FLNSC,224
18,zfp,1.95,FLNSC,225
18,zfp,1.95,FLNSC,226
18,zfp,1.95,FLNSC,227
18,zfp,1.95,FLNSC,228
18,zfp,1.95,FLNSC,229
18,zfp,1.95,FLNSC,230
18,zfp,1.95,FLNSC,231
18,zfp,1.95,FLNSC,232
18,zfp,1.95,FLNSC,233
18,zfp,1.95,FLNSC,234
18,zfp,1.95,FLNSC,235
18,zfp,1.95,FLNSC,236
18,zfp,1.95,FLNSC,237
18,zfp,1.95,FLNSC,238
18,zfp,1.95,FLNSC,239
18,zfp,1.95,FLNSC,240
18,zfp,1.95,FLNSC,241
18,zfp,1.95,FLNSC,242
18,zfp,1.95,FLNSC,243
18,zfp,1.95,FLNSC,244
18,zfp,1.95,FLNSC,245
18,zfp,1.95,FLNSC,246
18,zfp,1.95,FLNSC,247
18,zfp,1.95,FLNSC,248
18,zfp,1.95,FLNSC,249
18,zfp,1.95,FLNSC,250
18,zfp,1.95,FLNSC,251
18,zfp,1.95,FLNSC,252
18,zfp,1.95,FLNSC,253
18,zfp,1.95,FLNSC,254
18,zfp,1.95,FLNSC,255
18,zfp,1.95,FLNSC,256
18,zfp,1.95,FLNSC,257
18,zfp,1.95,FLNSC,258
18,zfp,1.95,FLNSC,259
18,zfp,1.95,FLNSC,260
18,zfp,1.95,FLNSC,261
18,zfp,1.95,FLNSC,262
18,zfp,1.95,FLNSC,263
18,zfp,1.95,FLNSC,264
18,zfp,1.95,FLNSC,265
18,zfp,1.95,FLNSC,266
18,zfp,1.95,FLNSC,267
18,zfp,1.95,FLNSC,268
18,zfp,1.95,FLNSC,269
18,zfp,1.95,FLNSC,270
18,zfp,1.95,FLNSC,271
18,zfp,1.95,FLNSC,272
18,zfp,1.95,FLNSC,273
18,zfp,1.95,FLNSC,274
18,zfp,1.95,FLNSC,275
18,zfp,1.95,FLNSC,276
18,zfp,1.95,FLNSC,277
18,zfp,1.95,FLNSC,278
18,zfp,1.95,FLNSC,279
18,zfp,1.95,FLNSC,280
18,zfp,1.95,FLNSC,281
18,zfp,1.95,FLNSC,282
18,zfp,1.95,FLNSC,283
18,zfp,1.95,FLNSC,284
18,zfp,1.95,FLNSC,285
18,zfp,1.95,FLNSC,286
18,zfp,1.95,FLNSC,287
18,zfp,1.95,FLNSC,288
18,zfp,1.95,FLNSC,289
18,zfp,1.95,FLNSC,290
18,zfp,1.95,FLNSC,291
18,zfp,1.95,FLNSC,292
18,zfp,1.95,FLNSC,293
18,zfp,1.95,FLNSC,294
18,zfp,1.95,FLNSC,295
18,zfp,1.95,FLNSC,296
18,zfp,1.95,FLNSC,297
18,zfp,1.95,FLNSC,298
18,zfp,1.95,FLNSC,299
18,zfp,1.95,FLNSC,300
18,zfp,1.95,FLNSC,301
18,zfp,1.95,FLNSC,302
18,zfp,1.95,FLNSC,303
18,zfp,1.95,FLNSC,304
18,zfp,1.95,FLNSC,305
18,zfp,1.95,FLNSC,306
18,zfp,1.95,FLNSC,307
18,zfp,1.95,FLNSC,308
18,zfp,1.95,FLNSC,309
18,zfp,1.95,FLNSC,310
18,zfp,1.95,FLNSC,311
18,zfp,1.95,FLNSC,312
18,zfp,1.95,FLNSC,313
18,zfp,1.95,FLNSC,314
18,zfp,1.95,FLNSC,315
18,zfp,1.95,FLNSC,316
18,zfp,1.95,FLNSC,317
18,zfp,1.95,FLNSC,318
18,zfp,1.95,FLNSC,319
18,zfp,1.95,FLNSC,320
18,zfp,1.95,FLNSC,321
18,zfp,1.95,FLNSC,322
18,zfp,1.95,FLNSC,323
18,zfp,1.95,FLNSC,324
18,zfp,1.95,FLNSC,325
18,zfp,1.95,FLNSC,326
18,zfp,1.95,FLNSC,327
18,zfp,1.95,FLNSC,328
18,zfp,1.95,FLNSC,329
18,zfp,1.95,FLNSC,330
18,zfp,1.95,FLNSC,331
18,zfp,1.95,FLNSC,332
18,zfp,1.95,FLNSC,333
18,zfp,1.95,FLNSC,334
18,zfp,1.95,FLNSC,335
18,zfp,1.95,FLNSC,336
18,zfp,1.95,FLNSC,337
18,zfp,1.95,FLNSC,338
18,zfp,1.95,FLNSC,339
18,zfp,1.95,FLNSC,340
18,zfp,1.95,FLNSC,341
18,zfp,1.95,FLNSC,342
18,zfp,1.95,FLNSC,343
18,zfp,1.95,FLNSC,344
18,zfp,1.95,FLNSC,345
18,zfp,1.95,FLNSC,346
18,zfp,1.95,FLNSC,347
18,zfp,1.95,FLNSC,348
18,zfp,1.95,FLNSC,349
18,zfp,1.95,FLNSC,350
18,zfp,1.95,FLNSC,351
18,zfp,1.95,FLNSC,352
18,zfp,1.95,FLNSC,353
18,zfp,1.95,FLNSC,354
18,zfp,1.95,FLNSC,355
18,zfp,1.95,FLNSC,356
18,zfp,1.95,FLNSC,357
18,zfp,1.95,FLNSC,358
18,zfp,1.95,FLNSC,359
18,zfp,1.95,FLNSC,360
18,zfp,1.95,FLNSC,361
18,zfp,1.95,FLNSC,362
18,zfp,1.95,FLNSC,363
18,zfp,1.95,FLNSC,364
18,zfp,1.95,FLNSC,365
18,zfp,1.95,FLNSC,366
18,zfp,1.95,FLNSC,367
18,zfp,1.95,FLNSC,368
18,zfp,1.95,FLNSC,369
18,zfp,1.95,FLNSC,370
18,zfp,1.95,FLNSC,371
18,zfp,1.95,FLNSC,372
18,zfp,1.95,FLNSC,373
18,zfp,1.95,FLNSC,374
18,zfp,1.95,FLNSC,375
18,zfp,1.95,FLNSC,376
18,zfp,1.95,FLNSC,377
18,zfp,1.95,FLNSC,378
18,zfp,1.95,FLNSC,379
18,zfp,1.95,FLNSC,380
18,zfp,1.95,FLNSC,381
18,zfp,1.95,FLNSC,382
18,zfp,1.95,FLNSC,383
18,zfp,1.95,FLNSC,384
18,zfp,1.95,FLNSC,385
18,zfp,1.95,FLNSC,386
18,zfp,1.95,FLNSC,387
18,zfp,1.95,FLNSC,388
18,zfp,1.95,FLNSC,389
18,zfp,1.95,FLNSC,390
18,zfp,1.95,FLNSC,391
18,zfp,1.95,FLNSC,392
18,zfp,1.95,FLNSC,393
18,zfp,1.95,FLNSC,394
18,zfp,1.95,FLNSC,395
18,zfp,1.95,FLNSC,396
18,zfp,1.95,FLNSC,397
18,zfp,1.95,FLNSC,398
18,zfp,1.95,FLNSC,399
18,zfp,1.95,FLNSC,400
18,zfp,1.95,FLNSC,401
18,zfp,1.95,FLNSC,402
18,zfp,1.95,FLNSC,403
18,zfp,1.95,FLNSC,404
18,zfp,1.95,FLNSC,405
18,zfp,1.95,FLNSC,406
18,zfp,1.95,FLNSC,407
18,zfp,1.95,FLNSC,408
18,zfp,1.95,FLNSC,409
18,zfp,1.95,FLNSC,410
18,zfp,1.95,FLNSC,411
18,zfp,1.95,FLNSC,412
18,zfp,1.95,FLNSC,413
18,zfp,1.95,FLNSC,414
18,zfp,1.95,FLNSC,415
18,zfp,1.95,FLNSC,416
18,zfp,1.95,FLNSC,417
18,zfp,1.95,FLNSC,418
18,zfp,1.95,FLNSC,419
18,zfp,1.95,FLNSC,420
18,zfp,1.95,FLNSC,421
18,zfp,1.95,FLNSC,422
18,zfp,1.95,FLNSC,423
18,zfp,1.95,FLNSC,424
18,zfp,1.95,FLNSC,425
18,zfp,1.95,FLNSC,426
18,zfp,1.95,FLNSC,427
18,zfp,1.95,FLNSC,428
18,zfp,1.95,FLNSC,429
18,zfp,1.95,FLNSC,430
18,zfp,1.95,FLNSC,431
18,zfp,1.95,FLNSC,432
18,zfp,1.95,FLNSC,433
18,zfp,1.95,FLNSC,434
18,zfp,1.95,FLNSC,435
18,zfp,1.95,FLNSC,436
18,zfp,1.95,FLNSC,437
18,zfp,1.95,FLNSC,438
18,zfp,1.95,FLNSC,439
18,zfp,1.95,FLNSC,440
18,zfp,1.95,FLNSC,441
18,zfp,1.95,FLNSC,442
18,zfp,1.95,FLNSC,443
18,zfp,1.95,FLNSC,444
18,zfp,1.95,FLNSC,445
18,zfp,1.95,FLNSC,446
18,zfp,1.95,FLNSC,447
18,zfp,1.95,FLNSC,448
18,zfp,1.95,FLNSC,449
18,zfp,1.95,FLNSC,450
18,zfp,1.95,FLNSC,451
18,zfp,1.95,FLNSC,452
18,zfp,1.95,FLNSC,453
18,zfp,1.95,FLNSC,454
18,zfp,1.95,FLNSC,455
18,zfp,1.95,FLNSC,456
18,zfp,1.95,FLNSC,457
18,zfp,1.95,FLNSC,458
18,zfp,1.95,FLNSC,459
18,zfp,1.95,FLNSC,460
18,zfp,1.95,FLNSC,461
18,zfp,1.95,FLNSC,462
18,zfp,1.95,FLNSC,463
18,zfp,1.95,FLNSC,464
18,zfp,1.95,FLNSC,465
18,zfp,1.95,FLNSC,466
18,zfp,1.95,FLNSC,467
18,zfp,1.95,FLNSC,468
18,zfp,1.95,FLNSC,469
18,zfp,1.95,FLNSC,470
18,zfp,1.95,FLNSC,471
18,zfp,1.95,FLNSC,472
18,zfp,1.95,FLNSC,473
18,zfp,1.95,FLNSC,474
18,zfp,1.95,FLNSC,475
18,zfp,1.95,FLNSC,476
18,zfp,1.95,FLNSC,477
18,zfp,1.95,FLNSC,478
18,zfp,1.95,FLNSC,479
18,zfp,1.95,FLNSC,480
18,zfp,1.95,FLNSC,481
18,zfp,1.95,FLNSC,482
18,zfp,1.95,FLNSC,483
18,zfp,1.95,FLNSC,484
18,zfp,1.95,FLNSC,485
18,zfp,1.95,FLNSC,486
18,zfp,1.95,FLNSC,487
18,zfp,1.95,FLNSC,488
18,zfp,1.95,FLNSC,489
18,zfp,1.95,FLNSC,490
18,zfp,1.95,FLNSC,491
18,zfp,1.95,FLNSC,492
18,zfp,1.95,FLNSC,493
18,zfp,1.95,FLNSC,494
18,zfp,1.95,FLNSC,495
18,zfp,1.95,FLNSC,496
18,zfp,1.95,FLNSC,497
18,zfp,1.95,FLNSC,498
18,zfp,1.95,FLNSC,499
18,zfp,1.95,FLNSC,500
18,zfp,1.95,FLNSC,501
18,zfp,1.95,FLNSC,502
18,zfp,1.95,FLNSC,503
18,zfp,1.95,FLNSC,504
18,zfp,1.95,FLNSC,505
18,zfp,1.95,FLNSC,506
18,zfp,1.95,FLNSC,507
18,zfp,1.95,FLNSC,508
18,zfp,1.95,FLNSC,509
18,zfp,1.95,FLNSC,510
18,zfp,1.95,FLNSC,511
18,zfp,1.95,FLNSC,512
18,zfp,1.95,FLNSC,513
18,zfp,1.95,FLNSC,514
18,zfp,1.95,FLNSC,515
18,zfp,1.95,FLNSC,516
18,zfp,1.95,FLNSC,517
18,zfp,1.95,FLNSC,518
18,zfp,1.95,FLNSC,519
18,zfp,1.95,FLNSC,520
18,zfp,1.95,FLNSC,521
18,zfp,1.95,FLNSC,522
18,zfp,1.95,FLNSC,523
18,zfp,1.95,FLNSC,524
18,zfp,1.95,FLNSC,525
18,zfp,1.95,FLNSC,526
18,zfp,1.95,FLNSC,527
18,zfp,1.95,FLNSC,528
18,zfp,1.95,FLNSC,529
18,zfp,1.95,FLNSC,530
18,zfp,1.95,FLNSC,531
18,zfp,1.95,FLNSC,532
18,zfp,1.95,FLNSC,533
18,zfp,1.95,FLNSC,534
18,zfp,1.95,FLNSC,535
18,zfp,1.95,FLNSC,536
18,zfp,1.95,FLNSC,537
18,zfp,1.95,FLNSC,538
18,zfp,1.95,FLNSC,539
18,zfp,1.95,FLNSC,540
18,zfp,1.95,FLNSC,541
18,zfp,1.95,FLNSC,542
18,zfp,1.95,FLNSC,543
18,zfp,1.95,FLNSC,544
18,zfp,1.95,FLNSC,545
18,zfp,1.95,FLNSC,546
18,zfp,1.95,FLNSC,547
18,zfp,1.95,FLNSC,548
18,zfp,1.95,FLNSC,549
18,zfp,1.95,FLNSC,550
18,zfp,1.95,FLNSC,551
18,zfp,1.95,FLNSC,552
18,zfp,1.95,FLNSC,553
18,zfp,1.95,FLNSC,554
18,zfp,1.95,FLNSC,555
18,zfp,1.95,FLNSC,556
18,zfp,1.95,FLNSC,557
18,zfp,1.95,FLNSC,558
18,zfp,1.95,FLNSC,559
18,zfp,1.95,FLNSC,560
18,zfp,1.95,FLNSC,561
18,zfp,1.95,FLNSC,562
18,zfp,1.95,FLNSC,563
18,zfp,1.95,FLNSC,564
18,zfp,1.95,FLNSC,565
18,zfp,1.95,FLNSC,566
18,zfp,1.95,FLNSC,567
18,zfp,1.95,FLNSC,568
18,zfp,1.95,FLNSC,569
18,zfp,1.95,FLNSC,570
18,zfp,1.95,FLNSC,571
18,zfp,1.95,FLNSC,572
18,zfp,1.95,FLNSC,573
18,zfp,1.95,FLNSC,574
18,zfp,1.95,FLNSC,575
18,zfp,1.95,FLNSC,576
18,zfp,1.95,FLNSC,577
18,zfp,1.95,FLNSC,578
18,zfp,1.95,FLNSC,579
18,zfp,1.95,FLNSC,580
18,zfp,1.95,FLNSC,581
18,zfp,1.95,FLNSC,582
18,zfp,1.95,FLNSC,583
18,zfp,1.95,FLNSC,584
18,zfp,1.95,FLNSC,585
18,zfp,1.95,FLNSC,586
18,zfp,1.95,FLNSC,587
18,zfp,1.95,FLNSC,588
18,zfp,1.95,FLNSC,589
18,zfp,1.95,FLNSC,590
18,zfp,1.95,FLNSC,591
18,zfp,1.95,FLNSC,592
18,zfp,1.95,FLNSC,593
18,zfp,1.95,FLNSC,594
18,zfp,1.95,FLNSC,595
18,zfp,1.95,FLNSC,596
18,zfp,1.95,FLNSC,597
18,zfp,1.95,FLNSC,598
18,zfp,1.95,FLNSC,599
18,zfp,1.95,FLNSC,600
18,zfp,1.95,FLNSC,601
18,zfp,1.95,FLNSC,602
18,zfp,1.95,FLNSC,603
18,zfp,1.95,FLNSC,604
18,zfp,1.95,FLNSC,605
18,zfp,1.95,FLNSC,606
18,zfp,1.95,FLNSC,607
18,zfp,1.95,FLNSC,608
18,zfp,1.95,FLNSC,609
18,zfp,1.95,FLNSC,610
18,zfp,1.95,FLNSC,611
18,zfp,1.95,FLNSC,612
18,zfp,1.95,FLNSC,613
18,zfp,1.95,FLNSC,614
18,zfp,1.95,FLNSC,615
18,zfp,1.95,FLNSC,616
18,zfp,1.95,FLNSC,617
18,zfp,1.95,FLNSC,618
18,zfp,1.95,FLNSC,619
18,zfp,1.95,FLNSC,620
18,zfp,1.95,FLNSC,621
18,zfp,1.95,FLNSC,622
18,zfp,1.95,FLNSC,623
18,zfp,1.95,FLNSC,624
18,zfp,1.95,FLNSC,625
18,zfp,1.95,FLNSC,626
18,zfp,1.95,FLNSC,627
18,zfp,1.95,FLNSC,628
18,zfp,1.95,FLNSC,629
18,zfp,1.95,FLNSC,630
18,zfp,1.95,FLNSC,631
18,zfp,1.95,FLNSC,632
18,zfp,1.95,FLNSC,633
18,zfp,1.95,FLNSC,634
18,zfp,1.95,FLNSC,635
18,zfp,1.95,FLNSC,636
18,zfp,1.95,FLNSC,637
18,zfp,1.95,FLNSC,638
18,zfp,1.95,FLNSC,639
18,zfp,1.95,FLNSC,640
18,zfp,1.95,FLNSC,641
18,zfp,1.95,FLNSC,642
18,zfp,1.95,FLNSC,643
18,zfp,1.95,FLNSC,644
18,zfp,1.95,FLNSC,645
18,zfp,1.95,FLNSC,646
18,zfp,1.95,FLNSC,647
18,zfp,1.95,FLNSC,648
18,zfp,1.95,FLNSC,649
18,zfp,1.95,FLNSC,650
18,zfp,1.95,FLNSC,651
18,zfp,1.95,FLNSC,652
18,zfp,1.95,FLNSC,653
18,zfp,1.95,FLNSC,654
18,zfp,1.95,FLNSC,655
18,zfp,1.95,FLNSC,656
18,zfp,1.95,FLNSC,657
18,zfp,1.95,FLNSC,658
18,zfp,1.95,FLNSC,659
18,zfp,1.95,FLNSC,660
18,zfp,1.95,FLNSC,661
18,zfp,1.95,FLNSC,662
18,zfp,1.95,FLNSC,663
18,zfp,1.95,FLNSC,664
18,zfp,1.95,FLNSC,665
18,zfp,1.95,FLNSC,666
18,zfp,1.95,FLNSC,667
18,zfp,1.95,FLNSC,668
18,zfp,1.95,FLNSC,669
18,zfp,1.95,FLNSC,670
18,zfp,1.95,FLNSC,671
18,zfp,1.95,FLNSC,672
18,zfp,1.95,FLNSC,673
18,zfp,1.95,FLNSC,674
18,zfp,1.95,FLNSC,675
18,zfp,1.95,FLNSC,676
18,zfp,1.95,FLNSC,677
18,zfp,1.95,FLNSC,678
18,zfp,1.95,FLNSC,679
18,zfp,1.95,FLNSC,680
18,zfp,1.95,FLNSC,681
18,zfp,1.95,FLNSC,682
18,zfp,1.95,FLNSC,683
18,zfp,1.95,FLNSC,684
18,zfp,1.95,FLNSC,685
18,zfp,1.95,FLNSC,686
18,zfp,1.95,FLNSC,687
18,zfp,1.95,FLNSC,688
18,zfp,1.95,FLNSC,689
18,zfp,1.95,FLNSC,690
18,zfp,1.95,FLNSC,691
18,zfp,1.95,FLNSC,692
18,zfp,1.95,FLNSC,693
18,zfp,1.95,FLNSC,694
18,zfp,1.95,FLNSC,695
18,zfp,1.95,FLNSC,696
18,zfp,1.95,FLNSC,697
18,zfp,1.95,FLNSC,698
18,zfp,1.95,FLNSC,699
18,zfp,1.95,FLNSC,700
18,zfp,1.95,FLNSC,701
18,zfp,1.95,FLNSC,702
18,zfp,1.95,FLNSC,703
18,zfp,1.95,FLNSC,704
18,zfp,1.95,FLNSC,705
18,zfp,1.95,FLNSC,706
18,zfp,1.95,FLNSC,707
18,zfp,1.95,FLNSC,708
18,zfp,1.95,FLNSC,709
18,zfp,1.95,FLNSC,710
18,zfp,1.95,FLNSC,711
20,zfp,1.66,FLNSC,712
18,zfp,1.95,FLNSC,713
18,zfp,1.95,FLNSC,714
18,zfp,1.95,FLNSC,715
18,zfp,1.95,FLNSC,716
18,zfp,1.95,FLNSC,717
18,zfp,1.95,FLNSC,718
18,zfp,1.95,FLNSC,719
18,zfp,1.95,FLNSC,720
18,zfp,1.95,FLNSC,721
18,zfp,1.95,FLNSC,722
18,zfp,1.95,FLNSC,723
18,zfp,1.95,FLNSC,724
18,zfp,1.95,FLNSC,725
18,zfp,1.95,FLNSC,726
18,zfp,1.95,FLNSC,727
18,zfp,1.95,FLNSC,728
18,zfp,1.95,FLNSC,729
18,zfp,1.94,FLUT,0
18,zfp,1.94,FLUT,1
18,zfp,1.94,FLUT,2
18,zfp,1.94,FLUT,3
18,zfp,1.94,FLUT,4
18,zfp,1.94,FLUT,5
18,zfp,1.94,FLUT,6
18,zfp,1.94,FLUT,7
18,zfp,1.94,FLUT,8
18,zfp,1.94,FLUT,9
18,zfp,1.94,FLUT,10
18,zfp,1.94,FLUT,11
18,zfp,1.94,FLUT,12
18,zfp,1.94,FLUT,13
18,zfp,1.94,FLUT,14
18,zfp,1.94,FLUT,15
18,zfp,1.94,FLUT,16
18,zfp,1.94,FLUT,17
18,zfp,1.94,FLUT,18
18,zfp,1.94,FLUT,19
18,zfp,1.94,FLUT,20
18,zfp,1.94,FLUT,21
18,zfp,1.94,FLUT,22
18,zfp,1.94,FLUT,23
18,zfp,1.94,FLUT,24
18,zfp,1.94,FLUT,25
18,zfp,1.94,FLUT,26
18,zfp,1.94,FLUT,27
18,zfp,1.94,FLUT,28
18,zfp,1.94,FLUT,29
18,zfp,1.94,FLUT,30
18,zfp,1.94,FLUT,31
18,zfp,1.94,FLUT,32
18,zfp,1.94,FLUT,33
18,zfp,1.94,FLUT,34
18,zfp,1.94,FLUT,35
18,zfp,1.94,FLUT,36
18,zfp,1.94,FLUT,37
18,zfp,1.94,FLUT,38
18,zfp,1.94,FLUT,39
18,zfp,1.94,FLUT,40
18,zfp,1.94,FLUT,41
18,zfp,1.94,FLUT,42
18,zfp,1.94,FLUT,43
18,zfp,1.94,FLUT,44
18,zfp,1.94,FLUT,45
18,zfp,1.94,FLUT,46
18,zfp,1.94,FLUT,47
18,zfp,1.94,FLUT,48
18,zfp,1.94,FLUT,49
18,zfp,1.94,FLUT,50
18,zfp,1.94,FLUT,51
18,zfp,1.94,FLUT,52
18,zfp,1.94,FLUT,53
18,zfp,1.94,FLUT,54
18,zfp,1.94,FLUT,55
18,zfp,1.94,FLUT,56
18,zfp,1.94,FLUT,57
18,zfp,1.94,FLUT,58
18,zfp,1.94,FLUT,59
18,zfp,1.94,FLUT,60
18,zfp,1.94,FLUT,61
18,zfp,1.94,FLUT,62
18,zfp,1.94,FLUT,63
18,zfp,1.94,FLUT,64
18,zfp,1.94,FLUT,65
18,zfp,1.94,FLUT,66
18,zfp,1.94,FLUT,67
18,zfp,1.94,FLUT,68
18,zfp,1.94,FLUT,69
18,zfp,1.94,FLUT,70
18,zfp,1.94,FLUT,71
18,zfp,1.94,FLUT,72
18,zfp,1.94,FLUT,73
18,zfp,1.94,FLUT,74
18,zfp,1.94,FLUT,75
18,zfp,1.94,FLUT,76
18,zfp,1.94,FLUT,77
18,zfp,1.94,FLUT,78
18,zfp,1.94,FLUT,79
18,zfp,1.94,FLUT,80
18,zfp,1.94,FLUT,81
18,zfp,1.94,FLUT,82
18,zfp,1.94,FLUT,83
18,zfp,1.94,FLUT,84
18,zfp,1.94,FLUT,85
18,zfp,1.94,FLUT,86
18,zfp,1.94,FLUT,87
18,zfp,1.94,FLUT,88
18,zfp,1.94,FLUT,89
18,zfp,1.94,FLUT,90
18,zfp,1.94,FLUT,91
18,zfp,1.94,FLUT,92
18,zfp,1.94,FLUT,93
18,zfp,1.94,FLUT,94
18,zfp,1.94,FLUT,95
18,zfp,1.94,FLUT,96
18,zfp,1.94,FLUT,97
18,zfp,1.94,FLUT,98
18,zfp,1.94,FLUT,99
18,zfp,1.94,FLUT,100
18,zfp,1.94,FLUT,101
18,zfp,1.94,FLUT,102
18,zfp,1.94,FLUT,103
18,zfp,1.94,FLUT,104
18,zfp,1.94,FLUT,105
18,zfp,1.94,FLUT,106
18,zfp,1.94,FLUT,107
18,zfp,1.94,FLUT,108
18,zfp,1.94,FLUT,109
18,zfp,1.94,FLUT,110
18,zfp,1.94,FLUT,111
18,zfp,1.94,FLUT,112
18,zfp,1.94,FLUT,113
18,zfp,1.94,FLUT,114
18,zfp,1.94,FLUT,115
18,zfp,1.94,FLUT,116
18,zfp,1.94,FLUT,117
18,zfp,1.94,FLUT,118
18,zfp,1.94,FLUT,119
18,zfp,1.94,FLUT,120
18,zfp,1.94,FLUT,121
18,zfp,1.94,FLUT,122
18,zfp,1.94,FLUT,123
18,zfp,1.94,FLUT,124
18,zfp,1.94,FLUT,125
18,zfp,1.94,FLUT,126
18,zfp,1.94,FLUT,127
18,zfp,1.94,FLUT,128
18,zfp,1.94,FLUT,129
18,zfp,1.94,FLUT,130
18,zfp,1.94,FLUT,131
18,zfp,1.94,FLUT,132
18,zfp,1.94,FLUT,133
18,zfp,1.94,FLUT,134
18,zfp,1.94,FLUT,135
18,zfp,1.94,FLUT,136
18,zfp,1.94,FLUT,137
18,zfp,1.94,FLUT,138
18,zfp,1.94,FLUT,139
18,zfp,1.94,FLUT,140
